tribunal,grau,nome_orgao,ano,mes,processo,codigo_da_ultima_classe,nome_da_ultima_classe,codigos_assuntos,data_de_referencia,formato,codigo_orgao,status,data_de_inicio,data_da_ultima_movimentacao,dias_de_antiguidade,codigo,descricao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,5015824-02.2022.8.24.0000,11881,AGRAVO EM RECURSO ESPECIAL,12160.0,2024-11-12,Eletronico,12728,Novo,,,,12160.0,Requerimento de Reintegracao de Posse
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,5015824-02.2022.8.24.0000,11881,AGRAVO EM RECURSO ESPECIAL,10446.0,2024-11-12,Eletronico,12728,Novo,,,,10446.0,Imissao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,5001481-30.2021.8.21.2001,1032,RECURSO ESPECIAL,11811.0,2024-01-26,Eletronico,12728,Novo,,,,11811.0,Praticas Abusivas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0743979-96.2023.8.07.0000,11881,AGRAVO EM RECURSO ESPECIAL,9196.0,2024-08-21,Eletronico,12728,Novo,,,,9196.0,Liminar 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0743979-96.2023.8.07.0000,11881,AGRAVO EM RECURSO ESPECIAL,9597.0,2024-08-21,Eletronico,12728,Novo,,,,9597.0,Seguro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0743979-96.2023.8.07.0000,11881,AGRAVO EM RECURSO ESPECIAL,7703.0,2024-08-21,Eletronico,12728,Novo,,,,7703.0,Pagamento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,2136607-83.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,10011.0,2024-02-08,Eletronico,12728,Novo,,,,10011.0,Improbidade Administrativa
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,1108837-31.2020.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,13065.0,2024-07-05,Eletronico,12728,Novo,,,,13065.0,Arbitragem 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,1108837-31.2020.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,7774.0,2024-07-05,Eletronico,12728,Novo,,,,7774.0,Servicos Profissionais
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0803898-53.2023.8.20.0000,11881,AGRAVO EM RECURSO ESPECIAL,10486.0,2024-04-22,Eletronico,12728,Novo,,,,10486.0,Uso
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,5189833-39.2023.8.21.7000,11881,AGRAVO EM RECURSO ESPECIAL,9582.0,2024-04-04,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2025,1,0800916-98.2023.8.12.0029,11881,AGRAVO EM RECURSO ESPECIAL,9607.0,2025-01-10,Eletronico,12728,Novo,,,,9607.0,Contratos Bancarios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,2345395-05.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,12486.0,2024-09-12,Eletronico,12728,Novo,,,,12486.0,Planos de saude
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,2345395-05.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,12487.0,2024-09-12,Eletronico,12728,Novo,,,,12487.0,Fornecimento de medicamentos
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,5084282-60.2023.8.24.0930,11881,AGRAVO EM RECURSO ESPECIAL,7770.0,2024-10-29,Eletronico,12728,Novo,,,,7770.0,Interpretacao / Revisao de Contrato
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,1004974-57.2021.8.26.0348,11881,AGRAVO EM RECURSO ESPECIAL,10496.0,2024-06-14,Eletronico,12728,Novo,,,,10496.0,Promessa de Compra e Venda
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,1004311-18.2021.8.26.0281,11881,AGRAVO EM RECURSO ESPECIAL,9593.0,2024-05-07,Eletronico,12728,Novo,,,,9593.0,Locacao de Imovel
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,5001098-66.2020.8.13.0172,1032,RECURSO ESPECIAL,9607.0,2024-06-12,Eletronico,12728,Novo,,,,9607.0,Contratos Bancarios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0046933-26.2021.8.25.0001,1032,RECURSO ESPECIAL,10443.0,2024-07-12,Eletronico,12728,Novo,,,,10443.0,Direito de Imagem
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0046933-26.2021.8.25.0001,1032,RECURSO ESPECIAL,8843.0,2024-07-12,Eletronico,12728,Novo,,,,8843.0,Assistencia Judiciaria Gratuita
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0046933-26.2021.8.25.0001,1032,RECURSO ESPECIAL,13853.0,2024-07-12,Eletronico,12728,Novo,,,,13853.0,Plano de Saude
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0046933-26.2021.8.25.0001,1032,RECURSO ESPECIAL,10671.0,2024-07-12,Eletronico,12728,Novo,,,,10671.0,Obrigacao de Fazer / Nao Fazer
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0806402-75.2020.8.15.0000,11881,AGRAVO EM RECURSO ESPECIAL,7768.0,2024-02-07,Eletronico,12728,Novo,,,,7768.0,Rescisao do contrato e devolucao do dinheiro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0806402-75.2020.8.15.0000,11881,AGRAVO EM RECURSO ESPECIAL,10659.0,2024-02-07,Eletronico,12728,Novo,,,,10659.0,Suspeicao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0806402-75.2020.8.15.0000,11881,AGRAVO EM RECURSO ESPECIAL,9163.0,2024-02-07,Eletronico,12728,Novo,,,,9163.0,Penhora / Deposito/ Avaliacao 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,1021037-81.2022.8.26.0071,11881,AGRAVO EM RECURSO ESPECIAL,10452.0,2024-05-08,Eletronico,12728,Novo,,,,10452.0,Reivindicacao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,1032657-46.2022.8.26.0506,11881,AGRAVO EM RECURSO ESPECIAL,9593.0,2024-05-07,Eletronico,12728,Novo,,,,9593.0,Locacao de Imovel
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,3005132-84.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,6064.0,2024-02-22,Eletronico,12728,Novo,,,,6064.0,Custeio de Assistencia Medica
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,3,2123338-74.2023.8.26.0000,1032,RECURSO ESPECIAL,4960.0,2024-03-14,Eletronico,12728,Novo,,,,4960.0,Cedula de Credito Bancario
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,3,2123338-74.2023.8.26.0000,1032,RECURSO ESPECIAL,9163.0,2024-03-14,Eletronico,12728,Novo,,,,9163.0,Penhora / Deposito/ Avaliacao 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,0011932-87.2021.8.16.0014,11881,AGRAVO EM RECURSO ESPECIAL,9625.0,2024-10-10,Eletronico,12728,Novo,,,,9625.0,Cooperativa
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,2218780-67.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,12489.0,2024-04-24,Eletronico,12728,Novo,,,,12489.0,Tratamento medico-hospitalar
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,1051649-39.2022.8.26.0576,11881,AGRAVO EM RECURSO ESPECIAL,4897.0,2024-08-12,Eletronico,12728,Novo,,,,4897.0,Associacao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,3,1006307-98.2020.8.26.0309,11881,AGRAVO EM RECURSO ESPECIAL,7717.0,2024-03-06,Eletronico,12728,Novo,,,,7717.0,Especies de Titulos de Credito
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0046194-64.2014.8.11.0041,11881,AGRAVO EM RECURSO ESPECIAL,9597.0,2024-02-21,Eletronico,12728,Novo,,,,9597.0,Seguro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0046194-64.2014.8.11.0041,11881,AGRAVO EM RECURSO ESPECIAL,9047.0,2024-02-21,Eletronico,12728,Novo,,,,9047.0,Efeitos
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,5012955-25.2021.4.04.7200,11881,AGRAVO EM RECURSO ESPECIAL,8961.0,2024-07-04,Eletronico,12728,Novo,,,,8961.0,Antecipacao de Tutela / Tutela Especifica
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,5012955-25.2021.4.04.7200,11881,AGRAVO EM RECURSO ESPECIAL,9607.0,2024-07-04,Eletronico,12728,Novo,,,,9607.0,Contratos Bancarios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,1019223-44.2022.8.11.0041,1032,RECURSO ESPECIAL,7768.0,2024-07-01,Eletronico,12728,Novo,,,,7768.0,Rescisao do contrato e devolucao do dinheiro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,1019223-44.2022.8.11.0041,1032,RECURSO ESPECIAL,9587.0,2024-07-01,Eletronico,12728,Novo,,,,9587.0,Compra e Venda
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,5003225-88.2021.8.24.0930,1032,RECURSO ESPECIAL,9582.0,2024-06-21,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,0004495-62.2009.8.12.0002,11881,AGRAVO EM RECURSO ESPECIAL,4703.0,2024-05-08,Eletronico,12728,Novo,,,,4703.0,"Defeito, nulidade ou anulacao"
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,0016483-57.2022.8.17.9000,11881,AGRAVO EM RECURSO ESPECIAL,5825.0,2024-05-13,Eletronico,12728,Novo,,,,5825.0,Nulidade e Anulacao de Testamento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,12,0721007-66.2022.8.07.0001,1032,RECURSO ESPECIAL,9518.0,2024-12-13,Eletronico,12728,Novo,,,,9518.0,Efeito Suspensivo / Impugnacao / Embargos a Execucao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,12,0721007-66.2022.8.07.0001,1032,RECURSO ESPECIAL,7703.0,2024-12-13,Eletronico,12728,Novo,,,,7703.0,Pagamento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,2241856-23.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,9593.0,2024-04-24,Eletronico,12728,Novo,,,,9593.0,Locacao de Imovel
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,1003414-72.2021.8.26.0286,11881,AGRAVO EM RECURSO ESPECIAL,9596.0,2024-05-07,Eletronico,12728,Novo,,,,9596.0,Prestacao de Servicos
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,5026316-67.2021.4.02.5001,1032,RECURSO ESPECIAL,10288.0,2024-04-15,Eletronico,12728,Novo,,,,10288.0,Sistema Remuneratorio e Beneficios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0024177-25.2020.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,7768.0,2024-08-13,Eletronico,12728,Novo,,,,7768.0,Rescisao do contrato e devolucao do dinheiro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0024177-25.2020.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,7780.0,2024-08-13,Eletronico,12728,Novo,,,,7780.0,Indenizacao por Dano Material
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,0024177-25.2020.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,7779.0,2024-08-13,Eletronico,12728,Novo,,,,7779.0,Indenizacao por Dano Moral
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,0845337-35.2019.8.15.2001,11881,AGRAVO EM RECURSO ESPECIAL,7621.0,2024-10-21,Eletronico,12728,Novo,,,,7621.0,Seguro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,5013916-88.2023.8.21.0021,11881,AGRAVO EM RECURSO ESPECIAL,11974.0,2024-10-01,Eletronico,12728,Novo,,,,11974.0,Clausulas Abusivas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,5002528-39.2023.8.21.0006,11881,AGRAVO EM RECURSO ESPECIAL,11974.0,2024-09-26,Eletronico,12728,Novo,,,,11974.0,Clausulas Abusivas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2025,1,1008220-63.2020.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,9597.0,2025-01-13,Eletronico,12728,Novo,,,,9597.0,Seguro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2025,1,1008220-63.2020.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,9599.0,2025-01-13,Eletronico,12728,Novo,,,,9599.0,Transporte de Coisas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,1017846-77.2018.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,9608.0,2024-02-27,Eletronico,12728,Novo,,,,9608.0,Franquia
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,1006255-19.2021.8.11.0040,1032,RECURSO ESPECIAL,12486.0,2024-09-17,Eletronico,12728,Novo,,,,12486.0,Planos de saude
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,1006255-19.2021.8.11.0040,1032,RECURSO ESPECIAL,7779.0,2024-09-17,Eletronico,12728,Novo,,,,7779.0,Indenizacao por Dano Moral
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0005213-14.2023.8.25.0000,11881,AGRAVO EM RECURSO ESPECIAL,9196.0,2024-02-07,Eletronico,12728,Novo,,,,9196.0,Liminar 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0005213-14.2023.8.25.0000,11881,AGRAVO EM RECURSO ESPECIAL,9607.0,2024-02-07,Eletronico,12728,Novo,,,,9607.0,Contratos Bancarios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,0005213-14.2023.8.25.0000,11881,AGRAVO EM RECURSO ESPECIAL,9047.0,2024-02-07,Eletronico,12728,Novo,,,,9047.0,Efeitos
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,5000965-42.2022.8.24.0012,11881,AGRAVO EM RECURSO ESPECIAL,7770.0,2024-10-29,Eletronico,12728,Novo,,,,7770.0,Interpretacao / Revisao de Contrato
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,5000965-42.2022.8.24.0012,11881,AGRAVO EM RECURSO ESPECIAL,11974.0,2024-10-29,Eletronico,12728,Novo,,,,11974.0,Clausulas Abusivas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,2182347-64.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,7687.0,2024-08-16,Eletronico,12728,Novo,,,,7687.0,Inventario e Partilha
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,0803859-75.2023.8.12.0001,11881,AGRAVO EM RECURSO ESPECIAL,9607.0,2024-06-18,Eletronico,12728,Novo,,,,9607.0,Contratos Bancarios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,5002833-56.2022.4.02.5006,11881,AGRAVO EM RECURSO ESPECIAL,9582.0,2024-05-15,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,5002833-56.2022.4.02.5006,11881,AGRAVO EM RECURSO ESPECIAL,4839.0,2024-05-15,Eletronico,12728,Novo,,,,4839.0,Sistema Financeiro da Habitacao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,2317192-33.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,4897.0,2024-06-06,Eletronico,12728,Novo,,,,4897.0,Associacao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,5002283-22.2023.8.21.0008,11881,AGRAVO EM RECURSO ESPECIAL,9582.0,2024-07-03,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,3,5065734-94.2023.8.21.7000,11881,AGRAVO EM RECURSO ESPECIAL,9597.0,2024-03-07,Eletronico,12728,Novo,,,,9597.0,Seguro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,3,5065734-94.2023.8.21.7000,11881,AGRAVO EM RECURSO ESPECIAL,13614.0,2024-03-07,Eletronico,12728,Novo,,,,13614.0,Alteracao da Ordem de Producao 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0807284-31.2020.8.20.5001,11881,AGRAVO EM RECURSO ESPECIAL,6226.0,2024-04-29,Eletronico,12728,Novo,,,,6226.0,Inclusao Indevida em Cadastro de Inadimplentes
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,6,1000407-29.2021.8.26.0268,11881,AGRAVO EM RECURSO ESPECIAL,9582.0,2024-06-07,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,5426786-53.2019.8.09.0093,11881,AGRAVO EM RECURSO ESPECIAL,10441.0,2024-08-23,Eletronico,12728,Novo,,,,10441.0,Acidente de Transito
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,5426786-53.2019.8.09.0093,11881,AGRAVO EM RECURSO ESPECIAL,10435.0,2024-08-23,Eletronico,12728,Novo,,,,10435.0,Acidente de Transito
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,0313656-09.2018.8.24.0023,11881,AGRAVO EM RECURSO ESPECIAL,9596.0,2024-10-03,Eletronico,12728,Novo,,,,9596.0,Prestacao de Servicos
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,1009152-38.2024.8.11.0000,11881,AGRAVO EM RECURSO ESPECIAL,10128.0,2024-10-23,Eletronico,12728,Novo,,,,10128.0,Servidao Administrativa
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,1009152-38.2024.8.11.0000,11881,AGRAVO EM RECURSO ESPECIAL,10446.0,2024-10-23,Eletronico,12728,Novo,,,,10446.0,Imissao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,10,1009152-38.2024.8.11.0000,11881,AGRAVO EM RECURSO ESPECIAL,8990.0,2024-10-23,Eletronico,12728,Novo,,,,8990.0,Provas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2025,1,5000067-44.2009.8.21.0052,1032,RECURSO ESPECIAL,10439.0,2025-01-23,Eletronico,12728,Novo,,,,10439.0,Indenizacao por Dano Material
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0060279-46.2020.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,4974.0,2024-07-01,Eletronico,12728,Novo,,,,4974.0,Nota de Credito Comercial
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,7,0060279-46.2020.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,7703.0,2024-07-01,Eletronico,12728,Novo,,,,7703.0,Pagamento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,1074988-37.2021.8.26.0002,1032,RECURSO ESPECIAL,4813.0,2024-04-08,Eletronico,12728,Novo,,,,4813.0,Representacao comercial
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,2030891-67.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,13065.0,2024-01-23,Eletronico,12728,Novo,,,,13065.0,Arbitragem 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,2030891-67.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,4703.0,2024-01-23,Eletronico,12728,Novo,,,,4703.0,"Defeito, nulidade ou anulacao"
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,2030891-67.2023.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,9587.0,2024-01-23,Eletronico,12728,Novo,,,,9587.0,Compra e Venda
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,12,2083169-11.2024.8.26.0000,1032,RECURSO ESPECIAL,4993.0,2024-12-13,Eletronico,12728,Novo,,,,4993.0,Recuperacao judicial e Falencia
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,0018868-21.2021.8.25.0001,11881,AGRAVO EM RECURSO ESPECIAL,7768.0,2024-09-02,Eletronico,12728,Novo,,,,7768.0,Rescisao do contrato e devolucao do dinheiro
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,0018868-21.2021.8.25.0001,11881,AGRAVO EM RECURSO ESPECIAL,11864.0,2024-09-02,Eletronico,12728,Novo,,,,11864.0,Irregularidade no atendimento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,0018868-21.2021.8.25.0001,11881,AGRAVO EM RECURSO ESPECIAL,11810.0,2024-09-02,Eletronico,12728,Novo,,,,11810.0,Dever de Informacao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,9,0018868-21.2021.8.25.0001,11881,AGRAVO EM RECURSO ESPECIAL,11811.0,2024-09-02,Eletronico,12728,Novo,,,,11811.0,Praticas Abusivas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,5072844-29.2022.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,13089.0,2024-01-24,Eletronico,12728,Novo,,,,13089.0,Cerceamento de Defesa 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,5072844-29.2022.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,7770.0,2024-01-24,Eletronico,12728,Novo,,,,7770.0,Interpretacao / Revisao de Contrato
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,5072844-29.2022.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,14925.0,2024-01-24,Eletronico,12728,Novo,,,,14925.0,Repeticao do Indebito
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,1,5072844-29.2022.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,11806.0,2024-01-24,Eletronico,12728,Novo,,,,11806.0,Emprestimo consignado
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,5007957-74.2022.8.13.0707,11881,AGRAVO EM RECURSO ESPECIAL,9612.0,2024-02-23,Eletronico,12728,Novo,,,,9612.0,Despejo por Denuncia Vazia
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,2,5007957-74.2022.8.13.0707,11881,AGRAVO EM RECURSO ESPECIAL,9593.0,2024-02-23,Eletronico,12728,Novo,,,,9593.0,Locacao de Imovel
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,1023105-71.2019.8.26.0309,11881,AGRAVO EM RECURSO ESPECIAL,7619.0,2024-04-25,Eletronico,12728,Novo,,,,7619.0,Consorcio
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0701127-05.2020.8.07.0019,1032,RECURSO ESPECIAL,10677.0,2024-04-01,Eletronico,12728,Novo,,,,10677.0,Busca e Apreensao
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0701127-05.2020.8.07.0019,1032,RECURSO ESPECIAL,9582.0,2024-04-01,Eletronico,12728,Novo,,,,9582.0,Alienacao Fiduciaria
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0701127-05.2020.8.07.0019,1032,RECURSO ESPECIAL,8990.0,2024-04-01,Eletronico,12728,Novo,,,,8990.0,Provas
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,0701127-05.2020.8.07.0019,1032,RECURSO ESPECIAL,10655.0,2024-04-01,Eletronico,12728,Novo,,,,10655.0,Honorarios Advocaticios
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,5008058-03.2020.8.13.0313,11881,AGRAVO EM RECURSO ESPECIAL,12468.0,2024-11-11,Eletronico,12728,Novo,,,,12468.0,Barragem em Brumadinho
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,5008058-03.2020.8.13.0313,11881,AGRAVO EM RECURSO ESPECIAL,10433.0,2024-11-11,Eletronico,12728,Novo,,,,10433.0,Indenizacao por Dano Moral
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,5008058-03.2020.8.13.0313,11881,AGRAVO EM RECURSO ESPECIAL,10438.0,2024-11-11,Eletronico,12728,Novo,,,,10438.0,Dano Ambiental
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,0316721-53.2017.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,4680.0,2024-11-04,Eletronico,12728,Novo,,,,4680.0,Marca
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,0316721-53.2017.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,10439.0,2024-11-04,Eletronico,12728,Novo,,,,10439.0,Indenizacao por Dano Material
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,11,0316721-53.2017.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,7703.0,2024-11-04,Eletronico,12728,Novo,,,,7703.0,Pagamento
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,12,0016978-73.2023.8.27.2700,1032,RECURSO ESPECIAL,13149.0,2024-12-18,Eletronico,12728,Novo,,,,13149.0,Efeito Suspensivo a Recurso 
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,12,0016978-73.2023.8.27.2700,1032,RECURSO ESPECIAL,9575.0,2024-12-18,Eletronico,12728,Novo,,,,9575.0,Sustacao de Protesto
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,1002563-33.2023.8.26.0037,11881,AGRAVO EM RECURSO ESPECIAL,12489.0,2024-04-30,Eletronico,12728,Novo,,,,12489.0,Tratamento medico-hospitalar
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,1002563-33.2023.8.26.0037,11881,AGRAVO EM RECURSO ESPECIAL,10671.0,2024-04-30,Eletronico,12728,Novo,,,,10671.0,Obrigacao de Fazer / Nao Fazer
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,8,1049424-16.2018.8.26.0114,1032,RECURSO ESPECIAL,12486.0,2024-08-19,Eletronico,12728,Novo,,,,12486.0,Planos de saude
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,4,5000106-48.2020.8.24.0189,1032,RECURSO ESPECIAL,9603.0,2024-04-22,Eletronico,12728,Novo,,,,9603.0,Mutuo
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTICA,2024,5,0058067-50.2023.8.19.0000,11881,AGRAVO EM RECURSO ESPECIAL,7779.0,2024-05-09,Eletronico,12728,Novo,,,,7779.0,Indenizacao por Dano Moral
