tribunal,grau,nome_orgao,ano,mes,processo,codigo_da_ultima_classe,nome_da_ultima_classe,codigos_assuntos,data_de_referencia,formato,codigo_orgao,status,data_de_inicio,data_da_ultima_movimentacao,dias_de_antiguidade,codigo,descricao
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000493-25.2024.7.00.0000,11042,CORREICAO PARCIAL MILITAR,10865,,Eletronico,80276,Pendente,2024-07-25,2024-09-30,190.0,10865,Cerceamento de Defesa
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000493-25.2024.7.00.0000,11042,CORREICAO PARCIAL MILITAR,3509,,Eletronico,80276,Pendente,2024-07-25,2024-09-30,190.0,3509,"Exercicio Ilegal da Medicina, Arte Dentaria ou Farmaceutica"
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000493-25.2024.7.00.0000,11042,CORREICAO PARCIAL MILITAR,11167,,Eletronico,80276,Pendente,2024-07-25,2024-09-30,190.0,11167,Estelionato
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000500-17.2024.7.00.0000,417,APELACAO CRIMINAL,10952,,Eletronico,82295,Pendente,2024-07-26,2024-12-13,189.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000500-17.2024.7.00.0000,417,APELACAO CRIMINAL,11163,,Eletronico,82295,Pendente,2024-07-26,2024-12-13,189.0,11163,Furto 
STM,SUP,GABINETE DO MINISTRO LOURIVAL CARVALHO SILVA,2025,1,7000504-54.2024.7.00.0000,417,APELACAO CRIMINAL,15056,,Eletronico,84822,Pendente,2024-07-29,2024-10-22,186.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO LOURIVAL CARVALHO SILVA,2025,1,7000504-54.2024.7.00.0000,417,APELACAO CRIMINAL,10624,,Eletronico,84822,Pendente,2024-07-29,2024-10-22,186.0,10624,Perdao
STM,SUP,GABINETE DO MINISTRO LOURIVAL CARVALHO SILVA,2025,1,7000504-54.2024.7.00.0000,417,APELACAO CRIMINAL,11317,,Eletronico,84822,Pendente,2024-07-29,2024-10-22,186.0,11317,Peculato-furto
STM,SUP,GABINETE DO MINISTRO LOURIVAL CARVALHO SILVA,2025,1,7000504-54.2024.7.00.0000,417,APELACAO CRIMINAL,10935,,Eletronico,84822,Pendente,2024-07-29,2024-10-22,186.0,10935,Desclassificacao
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000511-46.2024.7.00.0000,417,APELACAO CRIMINAL,11176,,Eletronico,32722,Pendente,2024-08-01,2024-12-17,183.0,11176,Apropriacao de coisa havida acidentalmente
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000511-46.2024.7.00.0000,417,APELACAO CRIMINAL,11107,,Eletronico,32722,Pendente,2024-08-01,2024-12-17,183.0,11107,Estado de Necessidade exculpante
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000511-46.2024.7.00.0000,417,APELACAO CRIMINAL,12419,,Eletronico,32722,Pendente,2024-08-01,2024-12-17,183.0,12419,Provas em geral
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000511-46.2024.7.00.0000,417,APELACAO CRIMINAL,11167,,Eletronico,32722,Pendente,2024-08-01,2024-12-17,183.0,11167,Estelionato
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000513-16.2024.7.00.0000,417,APELACAO CRIMINAL,11352,,Eletronico,57066,Pendente,2024-08-01,2024-09-04,183.0,11352,Corrupcao ativa
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000513-16.2024.7.00.0000,417,APELACAO CRIMINAL,11353,,Eletronico,57066,Pendente,2024-08-01,2024-09-04,183.0,11353,Corrupcao passiva
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000513-16.2024.7.00.0000,417,APELACAO CRIMINAL,10641,,Eletronico,57066,Pendente,2024-08-01,2024-09-04,183.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000513-16.2024.7.00.0000,417,APELACAO CRIMINAL,11342,,Eletronico,57066,Pendente,2024-08-01,2024-09-04,183.0,11342,"Inobservancia de lei, regulamento ou instrucao"
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,15056,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,10641,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,11090,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,11090,Principio da Insignificancia
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,11106,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,11106,Estado de Necessidade
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,10935,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,10935,Desclassificacao
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,10952,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,11165,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,11165,Furto qualificado
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000514-98.2024.7.00.0000,417,APELACAO CRIMINAL,11071,,Eletronico,82294,Pendente,2024-08-01,2024-12-29,183.0,11071,Crime Tentado
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000510-61.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11127,,Eletronico,82295,Pendente,2024-08-01,2024-12-29,183.0,11127,Desercao
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000510-61.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,4355,,Eletronico,82295,Pendente,2024-08-01,2024-12-29,183.0,4355,Prisao Preventiva
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000512-31.2024.7.00.0000,417,APELACAO CRIMINAL,10940,,Eletronico,83493,Pendente,2024-08-01,2024-12-15,183.0,10940,Depoimento
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000512-31.2024.7.00.0000,417,APELACAO CRIMINAL,10952,,Eletronico,83493,Pendente,2024-08-01,2024-12-15,183.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000512-31.2024.7.00.0000,417,APELACAO CRIMINAL,11127,,Eletronico,83493,Pendente,2024-08-01,2024-12-15,183.0,11127,Desercao
STM,SUP,GABINETE DO MINISTRO LUCIO MARIO DE BARROS GOES,2025,1,7000515-83.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11324,,Eletronico,32720,Pendente,2024-08-02,2024-12-28,182.0,11324,Uso de documento falso
STM,SUP,GABINETE DO MINISTRO LUCIO MARIO DE BARROS GOES,2025,1,7000515-83.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,15056,,Eletronico,32720,Pendente,2024-08-02,2024-12-28,182.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO LUCIO MARIO DE BARROS GOES,2025,1,7000515-83.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,9098,,Eletronico,32720,Pendente,2024-08-02,2024-12-28,182.0,9098, Cabimento
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,11328,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,11328,Desacato a superior
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,11360,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,11360,Comunicacao falsa de crime
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,10641,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,11307,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,11307,Desrespeito a superior 
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,11253,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,11253,Ameaca
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000521-90.2024.7.00.0000,417,APELACAO CRIMINAL,11295,,Eletronico,32715,Pendente,2024-08-05,2025-01-23,179.0,11295,Recusa a obediencia
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000519-23.2024.7.00.0000,417,APELACAO CRIMINAL,11284,,Eletronico,32721,Pendente,2024-08-05,2025-01-01,179.0,11284,"Uso indevido de uniforme, distintivo ou insignia militar por qualquer pessoa"
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000519-23.2024.7.00.0000,417,APELACAO CRIMINAL,12419,,Eletronico,32721,Pendente,2024-08-05,2025-01-01,179.0,12419,Provas em geral
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000526-15.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11243,,Eletronico,32715,Pendente,2024-08-06,2024-08-21,178.0,11243,Homicidio
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000526-15.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,5555,,Eletronico,32715,Pendente,2024-08-06,2024-08-21,178.0,5555,Crime Tentado
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000526-15.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11237,,Eletronico,32715,Pendente,2024-08-06,2024-08-21,178.0,11237,Lesao grave
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000526-15.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11253,,Eletronico,32715,Pendente,2024-08-06,2024-08-21,178.0,11253,Ameaca
STM,SUP,GABINETE DA MINISTRA MARIA ELIZABETH GUIMARAES TEIXEIRA ROCHA,2025,1,7000526-15.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11055,,Eletronico,32715,Pendente,2024-08-06,2024-08-21,178.0,11055,Competencia da Justica Militar da Uniao
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000527-97.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,11315,,Eletronico,80276,Pendente,2024-08-06,2024-11-05,178.0,11315,Peculato
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000527-97.2024.7.00.0000,426,RECURSO EM SENTIDO ESTRITO,4371,,Eletronico,80276,Pendente,2024-08-06,2024-11-05,178.0,4371,Rejeicao
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000537-44.2024.7.00.0000,417,APELACAO CRIMINAL,10940,,Eletronico,32722,Pendente,2024-08-07,2024-12-19,177.0,10940,Depoimento
STM,SUP,GABINETE DO MINISTRO ODILSON SAMPAIO BENZI,2025,1,7000537-44.2024.7.00.0000,417,APELACAO CRIMINAL,11317,,Eletronico,32722,Pendente,2024-08-07,2024-12-19,177.0,11317,Peculato-furto
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,15056,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,10952,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,10641,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,11090,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,11090,Principio da Insignificancia
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,10523,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,10523,Despenalizacao / Descriminalizacao
STM,SUP,GABINETE DO MINISTRO CLAUDIO PORTUGAL DE VIVEIROS,2025,1,7000533-07.2024.7.00.0000,417,APELACAO CRIMINAL,11207,,Eletronico,83493,Pendente,2024-08-07,2024-12-29,177.0,11207,"Trafico, posse ou uso de entorpecente ou substancia de efeito similar"
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000539-14.2024.7.00.0000,428,REVISAO CRIMINAL,10952,,Eletronico,32713,Pendente,2024-08-09,2024-10-30,175.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000539-14.2024.7.00.0000,428,REVISAO CRIMINAL,11177,,Eletronico,32713,Pendente,2024-08-09,2024-10-30,175.0,11177,Apropriacao indebita
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000025-82.2024.7.09.0009,417,APELACAO CRIMINAL,11324,,Eletronico,82294,Pendente,2024-08-12,2024-12-12,172.0,11324,Uso de documento falso
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000025-82.2024.7.09.0009,417,APELACAO CRIMINAL,10952,,Eletronico,82294,Pendente,2024-08-12,2024-12-12,172.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CARLOS AUGUSTO AMARAL OLIVEIRA,2025,1,7000025-82.2024.7.09.0009,417,APELACAO CRIMINAL,10641,,Eletronico,82294,Pendente,2024-08-12,2024-12-12,172.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000015-50.2021.7.12.0012,417,APELACAO CRIMINAL,11322,,Eletronico,57066,Pendente,2024-08-13,2024-12-28,171.0,11322,Falsificacao de documento
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000015-50.2021.7.12.0012,417,APELACAO CRIMINAL,12410,,Eletronico,57066,Pendente,2024-08-13,2024-12-28,171.0,12410,Nulidade - Intimacao Sem Observancia das Prescricoes Legais
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000015-50.2021.7.12.0012,417,APELACAO CRIMINAL,11324,,Eletronico,57066,Pendente,2024-08-13,2024-12-28,171.0,11324,Uso de documento falso
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000015-50.2021.7.12.0012,417,APELACAO CRIMINAL,10940,,Eletronico,57066,Pendente,2024-08-13,2024-12-28,171.0,10940,Depoimento
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000015-50.2021.7.12.0012,417,APELACAO CRIMINAL,11055,,Eletronico,57066,Pendente,2024-08-13,2024-12-28,171.0,11055,Competencia da Justica Militar da Uniao
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7000237-77.2023.7.11.0011,417,APELACAO CRIMINAL,3417,,Eletronico,71058,Pendente,2024-08-13,2024-12-27,171.0,3417,Furto Qualificado 
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7000237-77.2023.7.11.0011,417,APELACAO CRIMINAL,5847,,Eletronico,71058,Pendente,2024-08-13,2024-12-27,171.0,5847,Receptacao Qualificada
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7000237-77.2023.7.11.0011,417,APELACAO CRIMINAL,12419,,Eletronico,71058,Pendente,2024-08-13,2024-12-27,171.0,12419,Provas em geral
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000007-31.2024.7.10.0010,417,APELACAO CRIMINAL,10641,,Eletronico,82295,Pendente,2024-08-13,2024-11-09,171.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000007-31.2024.7.10.0010,417,APELACAO CRIMINAL,11167,,Eletronico,82295,Pendente,2024-08-13,2024-11-09,171.0,11167,Estelionato
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000052-14.2020.7.12.0012,417,APELACAO CRIMINAL,10952,,Eletronico,90341,Pendente,2024-08-13,2024-12-26,171.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000052-14.2020.7.12.0012,417,APELACAO CRIMINAL,11167,,Eletronico,90341,Pendente,2024-08-13,2024-12-26,171.0,11167,Estelionato
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000052-14.2020.7.12.0012,417,APELACAO CRIMINAL,10935,,Eletronico,90341,Pendente,2024-08-13,2024-12-26,171.0,10935,Desclassificacao
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000052-14.2020.7.12.0012,417,APELACAO CRIMINAL,11055,,Eletronico,90341,Pendente,2024-08-13,2024-12-26,171.0,11055,Competencia da Justica Militar da Uniao
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000007-84.2024.7.05.0005,417,APELACAO CRIMINAL,10952,,Eletronico,80276,Pendente,2024-08-14,2024-10-29,170.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000007-84.2024.7.05.0005,417,APELACAO CRIMINAL,11317,,Eletronico,80276,Pendente,2024-08-14,2024-10-29,170.0,11317,Peculato-furto
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000007-84.2024.7.05.0005,417,APELACAO CRIMINAL,11090,,Eletronico,80276,Pendente,2024-08-14,2024-10-29,170.0,11090,Principio da Insignificancia
STM,SUP,GABINETE DO MINISTRO LEONARDO PUNTEL,2025,1,7000036-11.2023.7.07.0007,417,APELACAO CRIMINAL,11348,,Eletronico,82292,Pendente,2024-08-14,2024-11-13,170.0,11348,Violacao de sigilo funcional
STM,SUP,GABINETE DO MINISTRO LEONARDO PUNTEL,2025,1,7000036-11.2023.7.07.0007,417,APELACAO CRIMINAL,10952,,Eletronico,82292,Pendente,2024-08-14,2024-11-13,170.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO LEONARDO PUNTEL,2025,1,7000036-11.2023.7.07.0007,417,APELACAO CRIMINAL,11978,,Eletronico,82292,Pendente,2024-08-14,2024-11-13,170.0,11978,Invasao de Dispositivo Informatico
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000252-65.2023.7.03.0303,417,APELACAO CRIMINAL,10641,,Eletronico,32713,Pendente,2024-08-15,2024-11-22,169.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000252-65.2023.7.03.0303,417,APELACAO CRIMINAL,11090,,Eletronico,32713,Pendente,2024-08-15,2024-11-22,169.0,11090,Principio da Insignificancia
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000252-65.2023.7.03.0303,417,APELACAO CRIMINAL,11207,,Eletronico,32713,Pendente,2024-08-15,2024-11-22,169.0,11207,"Trafico, posse ou uso de entorpecente ou substancia de efeito similar"
STM,SUP,GABINETE DO MINISTRO ARTUR VIDIGAL DE OLIVEIRA,2025,1,7000252-65.2023.7.03.0303,417,APELACAO CRIMINAL,10935,,Eletronico,32713,Pendente,2024-08-15,2024-11-22,169.0,10935,Desclassificacao
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000035-59.2024.7.08.0008,417,APELACAO CRIMINAL,11324,,Eletronico,57066,Pendente,2024-08-19,2024-12-21,165.0,11324,Uso de documento falso
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000035-59.2024.7.08.0008,417,APELACAO CRIMINAL,15056,,Eletronico,57066,Pendente,2024-08-19,2024-12-21,165.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO MARCO ANTONIO DE FARIAS,2025,1,7000035-59.2024.7.08.0008,417,APELACAO CRIMINAL,10952,,Eletronico,57066,Pendente,2024-08-19,2024-12-21,165.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000044-55.2023.7.08.0008,417,APELACAO CRIMINAL,10952,,Eletronico,90341,Pendente,2024-08-19,2024-12-26,165.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000044-55.2023.7.08.0008,417,APELACAO CRIMINAL,11317,,Eletronico,90341,Pendente,2024-08-19,2024-12-26,165.0,11317,Peculato-furto
STM,SUP,GABINETE DO MINISTRO GUIDO AMIN NAVES,2025,1,7000044-55.2023.7.08.0008,417,APELACAO CRIMINAL,10641,,Eletronico,90341,Pendente,2024-08-19,2024-12-26,165.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7000167-54.2024.7.03.0203,426,RECURSO EM SENTIDO ESTRITO,15056,,Eletronico,71058,Pendente,2024-08-20,2024-12-11,164.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7000167-54.2024.7.03.0203,426,RECURSO EM SENTIDO ESTRITO,11342,,Eletronico,71058,Pendente,2024-08-20,2024-12-11,164.0,11342,"Inobservancia de lei, regulamento ou instrucao"
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000016-39.2024.7.02.0002,417,APELACAO CRIMINAL,10952,,Eletronico,80276,Pendente,2024-08-20,2024-12-17,164.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000016-39.2024.7.02.0002,417,APELACAO CRIMINAL,15056,,Eletronico,80276,Pendente,2024-08-20,2024-12-17,164.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000016-39.2024.7.02.0002,417,APELACAO CRIMINAL,11321,,Eletronico,80276,Pendente,2024-08-20,2024-12-17,164.0,11321,Falsidade ideologica
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000016-39.2024.7.02.0002,417,APELACAO CRIMINAL,11324,,Eletronico,80276,Pendente,2024-08-20,2024-12-17,164.0,11324,Uso de documento falso
STM,SUP,GABINETE DO MINISTRO CARLOS VUYK DE AQUINO,2025,1,7000016-39.2024.7.02.0002,417,APELACAO CRIMINAL,11103,,Eletronico,80276,Pendente,2024-08-20,2024-12-17,164.0,11103,Prescricao
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7001032-92.2023.7.01.0001,417,APELACAO CRIMINAL,8942,,Eletronico,71058,Pendente,2024-08-22,2024-11-21,162.0,8942,Extincao do Processo Sem Resolucao de Merito
STM,SUP,GABINETE DO MINISTRO PERICLES AURELIO LIMA DE QUEIROZ,2025,1,7001032-92.2023.7.01.0001,417,APELACAO CRIMINAL,11127,,Eletronico,71058,Pendente,2024-08-22,2024-11-21,162.0,11127,Desercao
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000568-64.2024.7.00.0000,307,HABEAS CORPUS CRIMINAL,15056,,Eletronico,82295,Pendente,2024-08-22,2024-12-29,162.0,15056,Acordo de Nao Persecucao Penal
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000568-64.2024.7.00.0000,307,HABEAS CORPUS CRIMINAL,11127,,Eletronico,82295,Pendente,2024-08-22,2024-12-29,162.0,11127,Desercao
STM,SUP,GABINETE DO MINISTRO CELSO LUIZ NAZARETH,2025,1,7000568-64.2024.7.00.0000,307,HABEAS CORPUS CRIMINAL,4371,,Eletronico,82295,Pendente,2024-08-22,2024-12-29,162.0,4371,Rejeicao
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000019-05.2023.7.06.0006,417,APELACAO CRIMINAL,10952,,Eletronico,32721,Pendente,2024-08-23,2024-10-02,161.0,10952,Fato Atipico
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000019-05.2023.7.06.0006,417,APELACAO CRIMINAL,10641,,Eletronico,32721,Pendente,2024-08-23,2024-10-02,161.0,10641,Penas do Codigo Penal Militar
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000019-05.2023.7.06.0006,417,APELACAO CRIMINAL,11162,,Eletronico,32721,Pendente,2024-08-23,2024-10-02,161.0,11162,Receptacao
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000019-05.2023.7.06.0006,417,APELACAO CRIMINAL,11156,,Eletronico,32721,Pendente,2024-08-23,2024-10-02,161.0,11156,Extorsao 
STM,SUP,GABINETE DO MINISTRO JOSE BARROSO FILHO,2025,1,7000019-05.2023.7.06.0006,417,APELACAO CRIMINAL,11071,,Eletronico,32721,Pendente,2024-08-23,2024-10-02,161.0,11071,Crime Tentado
